nom,masse,rayon,periodeOrbite,type
KOI-55 c,0.655,5523.657,0.00082135526,Terrestre
KOI-7368 b,5.56,14143.62,0.018617386,Geante de glace
KOI-7913 b,6.08,14611.399,0.06652977,Geante de glace
KOI-94 b,10.5,10894.41,0.010130048,Super Terre
KOI-94 c,15.6,26915.735,0.028473647,Geante de glace
KOI-94 d,106.212,70260.555,0.06105407,Geante gazeuse
KOI-94 e,35.0,40897.935,0.1486653,Geante de glace
KOI-984 b,17.1,26845.824,0.011772759,Geante de glace
KOI-984 c,209.9118,87388.75,0.058863793,Geante gazeuse
KPS-1 b,346.62,72008.33,0.0046543465,Geante gazeuse
L 168-9 b,4.6,8855.689999999999,0.003832991,Super Terre
L 98-59 b,0.4,5415.349999999999,0.0062970566,Terrestre
L 98-59 c,2.22,8823.835000000001,0.010130048,Super Terre
L 98-59 d,1.94,9690.291,0.02053388,Super Terre
L 98-59 e,3.06,9938.76,0.03504449,Super Terre
LHS 1140 b,6.38,10416.585000000001,0.06762492,Super Terre
LHS 1140 c,1.76,7447.6990000000005,0.010403832,Super Terre
LHS 1478 b,2.33,7912.782,0.005201916,Super Terre
LHS 1678 b,0.35,4434.215999999999,0.0024640656,Terrestre
LHS 1678 c,1.4,6256.322,0.010130048,Super Terre
LHS 1815 b,8.7,6931.648,0.010403832,Super Terre
LHS 3844 b,2.25,8301.413,0.0013689254,Super Terre
LP 714-47 b,30.8,29292.709,0.011225188,Geante de glace
LP 791-18 b,1.46,7135.52,0.0024640656,Super Terre
LP 791-18 c,5.95,14401.666,0.0136892535,Geante de glace
LP 890-9 b,13.2,8409.720000000001,0.0073921974,Super Terre
LP 890-9 c,25.3,8709.157,0.023271732,Super Terre
LSPM J2116+0234 b,13.3,23140.541,0.03942505,Geante de glace
LTT 1445 A b,2.87,8314.154999999999,0.014784395,Super Terre
LTT 1445 A c,1.54,7307.537,0.008487337,Super Terre
LTT 3780 b,2.62,8486.172,0.0021902807,Super Terre
LTT 3780 c,8.6,14331.755,0.033675566,Super Terre
LTT 9779 b,29.32,29432.531,0.0021902807,Geante de glace
Lupus-TR-3 b,257.58000000000004,62220.79,0.010677618,Geante gazeuse
MASCARA-1 b,1176.6000000000001,111647.867,0.0057494864,Geante gazeuse
MASCARA-4 b,985.8000000000001,106963.83,0.007665982,Geante gazeuse
MOA-2007-BLG-192L b,3.3,10384.73,2.0,Super Terre
MOA-2007-BLG-400L b,263.94,86689.64,30.3,Geante gazeuse
MOA-2008-BLG-310L b,23.4,32298.882,2.5,Geante de glace
MOA-2008-BLG-379L b,1303.8,81096.76,5.9,Geante gazeuse
MOA-2009-BLG-266L b,10.4,19994.546,7.7,Geante de glace
MOA-2009-BLG-319L b,67.416,60123.46,4.0,Geante gazeuse
MOA-2009-BLG-387L b,826.8000000000001,82494.98,5.4,Geante gazeuse
MOA-2010-BLG-073L b,3498.0,77601.21,3.3,Geante gazeuse
MOA-2010-BLG-117L b,171.72,88786.97,4.9,Geante gazeuse
MOA-2010-BLG-328L b,9.2,18596.326,2.7,Geante de glace
MOA-2010-BLG-353L b,85.86,69491.534,5.3,Geante gazeuse
MOA-2010-BLG-477L b,477.0,84592.31,3.5,Geante gazeuse
MOA-2011-BLG-028L b,30.0,37402.385,9.7,Geante de glace
MOA-2011-BLG-262L b,17.0,26775.913,2.8,Geante de glace
MOA-2011-BLG-291L b,18.0,27684.756,1.5,Geante de glace
MOA-2011-BLG-293L b,1526.3999999999999,80397.65,8.2,Geante gazeuse
MOA-2011-BLG-322L b,3688.7999999999997,77601.21,14.3,Geante gazeuse
MOA-2012-BLG-006L b,2671.2000000000003,78300.32,46.6,Geante gazeuse
MOA-2012-BLG-505L b,6.7,15450.331,2.7,Geante de glace
MOA-2013-BLG-220L b,871.32,82494.98,5.6,Geante gazeuse
MOA-2013-BLG-605L b,3.24,10321.02,6.3,Super Terre
MOA-2015-BLG-337L b,33.7,39989.092,1.1756331,Geante de glace
MOA-2016-BLG-227L b,890.4,82494.98,3.0,Geante gazeuse
MOA-2016-BLG-319L b,197.16,88087.86,2.4,Geante gazeuse
MOA-2020-BLG-135L b,11.3,21043.211,2.4,Geante de glace
MOA-bin-1L b,1176.6000000000001,81096.76,27.6,Geante gazeuse
MOA-bin-29 b,190.79999999999998,88087.86,1.9,Geante gazeuse
mu2 Scorpii b,4579.2,76202.99,1251.8,Geante gazeuse
Mu Leonis b,763.1999999999999,82494.98,0.979603,Geante gazeuse
MXB 1658-298 b,7536.599999999999,74804.77,2.1,Geante gazeuse
NGC 2682 Sand 364 b,2127.42,78999.43,0.33319643,Geante gazeuse
NGTS-10 b,687.516,84242.755,0.0021902807,Geante gazeuse
NGTS-11 b,109.392,57117.287,0.0971937,Geante gazeuse
NGTS-12 b,66.14399999999999,73266.728,0.02053388,Geante gazeuse
NGTS-13 b,1539.12,79838.362,0.011225188,Geante gazeuse
NGTS-14 A b,29.24036,31040.484,0.009582478,Geante de glace
NGTS-15 b,238.818,76902.1,0.009034907,Geante gazeuse
NGTS-16 b,212.10600000000002,90884.3,0.013141684,Geante gazeuse
NGTS-17 b,242.952,86689.64,0.008761123,Geante gazeuse
NGTS-18 b,130.06199999999998,84592.31,0.008487337,Geante gazeuse
NGTS-1 b,258.216,92981.63,0.007118412,Geante gazeuse
NGTS-20 b,947.64,74804.77,0.14839152,Geante gazeuse
NGTS-21 b,750.4799999999999,92981.63,0.0041067763,Geante gazeuse
NGTS-23 b,194.934,88577.237,0.011225188,Geante gazeuse
NGTS-24 b,165.36,84871.954,0.009582478,Geante gazeuse
NGTS-25 b,203.202,71518.953,0.007665982,Geante gazeuse
NGTS-2 b,235.32,111508.045,0.0123203285,Geante gazeuse
NGTS-3 A b,756.8399999999999,103468.28,0.0046543465,Geante gazeuse
NGTS-4 b,20.6,19854.724,0.003559206,Geante de glace
NGTS-5 b,72.822,79418.896,0.009308693,Geante gazeuse
NGTS-6 b,425.80199999999996,92701.986,0.0024640656,Geante gazeuse
NGTS-8 b,295.74,76202.99,0.0068446267,Geante gazeuse
NGTS-9 b,922.1999999999999,74804.77,0.012046544,Geante gazeuse
NN Serpentis c,2330.94,78999.43,15.3,Geante gazeuse
NN Serpentis d,731.4,83194.09,7.9,Geante gazeuse
NSVS 14256825 b,4499.7,76902.1,8.8,Geante gazeuse
Nu Octantis A b,763.1999999999999,82494.98,1.1416838,Geante gazeuse
Nu Ophiuchi b,7061.508,74804.77,1.5,Geante gazeuse
Nu Ophiuchi c,7842.516,74804.77,8.7,Geante gazeuse
NY Virginis b,731.4,83194.09,8.7,Geante gazeuse
OGLE-2003-BLG-235L b,826.8000000000001,82494.98,11.2,Geante gazeuse
OGLE-2005-BLG-071L b,1208.3999999999999,81096.76,10.1,Geante gazeuse
OGLE-2005-BLG-169L b,14.1,23979.473,7.9,Geante de glace
OGLE-2005-BLG-390L b,5.5,14079.91,9.0,Geante de glace
OGLE-2006-BLG-109L b,231.186,87388.75,4.9,Geante gazeuse
OGLE-2006-BLG-109L c,85.86,69491.534,13.5,Geante gazeuse
OGLE-2006-BLG-284L A b,144.07626,88786.97,5.4,Geante gazeuse
OGLE-2007-BLG-349L AB c,80.04378,66555.272,7.0,Geante gazeuse
OGLE-2007-BLG-368L b,20.0,29432.531,5.9,Geante de glace
OGLE-2008-BLG-092L b,57.239999999999995,54530.58,69.0,Geante gazeuse
OGLE-2008-BLG-355L b,1462.8,80397.65,3.6,Geante gazeuse
OGLE-2011-BLG-0173L b,60.42,56208.444,35.4,Geante gazeuse
OGLE-2011-BLG-0251L b,168.54000000000002,88786.97,8.8,Geante gazeuse
OGLE-2011-BLG-0265L b,279.84,86689.64,5.7,Geante gazeuse
OGLE-2012-BLG-0026L b,46.11,48098.768,7.8,Geante gazeuse
OGLE-2012-BLG-0026L c,273.48,86689.64,10.2,Geante gazeuse
OGLE-2012-BLG-0358L b,588.3000000000001,83893.2,5.7,Geante gazeuse
OGLE-2012-BLG-0406L b,868.14,82494.98,9.7,Geante gazeuse
OGLE-2012-BLG-0563L b,124.02000000000001,84592.31,1.0915811,Geante gazeuse
OGLE-2012-BLG-0724L b,149.45999999999998,88786.97,3.8,Geante gazeuse
OGLE-2012-BLG-0838L b,53.106,52293.428,14.8,Geante gazeuse
OGLE-2012-BLG-0950L b,35.0,40897.935,5.6,Geante de glace
OGLE-2013-BLG-0102L b,4134.0,76902.1,2.3,Geante gazeuse
OGLE-2013-BLG-0132L b,92.22,72008.33,9.3,Geante gazeuse
OGLE-2013-BLG-0341L B b,1.66,7390.36,1.8,Super Terre
OGLE-2013-BLG-0911L b,3024.18,78300.32,0.45229295,Geante gazeuse
OGLE-2013-BLG-1721L b,203.52,88087.86,6.2,Geante gazeuse
OGLE-2013-BLG-1761L b,858.6,82494.98,4.2,Geante gazeuse
OGLE-2014-BLG-0124L b,162.18,88786.97,6.5,Geante gazeuse
OGLE-2014-BLG-0319L b,181.26,88087.86,9.0,Geante gazeuse
OGLE-2014-BLG-0676L b,1170.24,81096.76,11.3,Geante gazeuse
OGLE-2014-BLG-1722L b,55.331999999999994,53551.826,2.9,Geante gazeuse
OGLE-2014-BLG-1722L c,83.634,68372.958,3.5,Geante gazeuse
OGLE-2014-BLG-1760L b,178.08,88087.86,3.2,Geante gazeuse
OGLE-2015-BLG-0051L b,228.95999999999998,87388.75,2.0,Geante gazeuse
OGLE-2015-BLG-0954L b,1081.2,81795.87,3.7,Geante gazeuse
OGLE-2015-BLG-0966L b,21.0,30271.463,7.2,Geante de glace
OGLE-2015-BLG-1649L b,807.72,82494.98,5.1,Geante gazeuse
OGLE-2015-BLG-1670L b,17.9,27544.934,5.7,Geante de glace
OGLE-2015-BLG-1771L b,137.694,89486.08,2.8,Geante gazeuse
OGLE-2016-BLG-0263L b,1303.8,81096.76,34.8,Geante gazeuse
OGLE-2016-BLG-0613L AB b,1329.24,81096.76,19.1,Geante gazeuse
OGLE-2016-BLG-1067L b,136.74,89486.08,4.0,Geante gazeuse
OGLE-2016-BLG-1190L b,4254.84,76902.1,3.3,Geante gazeuse
OGLE-2016-BLG-1195L b,1.43,7071.81,4.4,Super Terre
OGLE-2016-BLG-1227L b,251.22,86689.64,19.8,Geante gazeuse
OGLE-2017-BLG-0173L b,3.269,10321.02,12.2,Super Terre
OGLE-2017-BLG-0373L b,127.518,87388.75,7.6,Geante gazeuse
OGLE-2017-BLG-0406L b,130.38,88786.97,8.8,Geante gazeuse
OGLE-2017-BLG-0482L b,9.0,18386.593,5.4,Geante de glace
OGLE-2017-BLG-0604L b,162.18,88786.97,9.8,Geante gazeuse
OGLE-2017-BLG-1049L b,1758.5400000000002,79698.54,10.5,Geante gazeuse
OGLE-2017-BLG-1099L b,960.36,81795.87,6.7,Geante gazeuse
OGLE-2017-BLG-1140L b,505.62,84592.31,2.2,Geante gazeuse
OGLE-2017-BLG-1375L b,3587.04,77601.21,5.9,Geante gazeuse
OGLE-2017-BLG-1434L b,4.43,12359.74,2.7,Super Terre
OGLE-2017-BLG-1522L b,238.5,87388.75,2.3,Geante gazeuse
OGLE-2017-BLG-1691L b,14.62011,24468.85,5.6,Geante de glace
OGLE-2018-BLG-0383L b,6.4,15030.865,7.6,Geante de glace
OGLE-2018-BLG-0532L b,6.228,14821.132,2.5,Geante de glace
OGLE-2018-BLG-0567L b,101.76,76902.1,9.0,Geante gazeuse
OGLE-2018-BLG-0596L b,13.93,23769.74,2.0,Geante de glace
OGLE-2018-BLG-0677L b,3.96,11595.220000000001,1.4,Super Terre
OGLE-2018-BLG-0740L b,1526.3999999999999,80397.65,15.0,Geante gazeuse
OGLE-2018-BLG-0962L b,426.12,85291.42,9.3,Geante gazeuse
OGLE-2018-BLG-1011L b,572.4,83893.2,5.7,Geante gazeuse
OGLE-2018-BLG-1011L c,890.4,82494.98,1.7,Geante gazeuse
OGLE-2018-BLG-1185L b,8.4,17687.483,3.1,Geante de glace
OGLE-2018-BLG-1269L b,213.06,87388.75,9.1,Geante gazeuse
OGLE-2018-BLG-1428L b,244.86,87388.75,9.1,Geante gazeuse
OGLE-2018-BLG-1700L b,1399.2,80397.65,7.2,Geante gazeuse
OGLE-2019-BLG-0299L b,1977.9599999999998,79698.54,6.1,Geante gazeuse
OGLE-2019-BLG-0304L b,162.18,88786.97,2.6,Geante gazeuse
OGLE-2019-BLG-0362L b,1036.6799999999998,81795.87,5.0,Geante gazeuse
OGLE-2019-BLG-0468L b,1090.74,81795.87,6.2,Geante gazeuse
OGLE-2019-BLG-0468L c,3249.96,77601.21,4.8,Geante gazeuse
OGLE-2019-BLG-0954L b,4515.599999999999,76902.1,4.8,Geante gazeuse
OGLE-2019-BLG-0960L b,2.5,8855.689999999999,3.7,Super Terre
OGLE-2019-BLG-1470L AB c,699.6,83194.09,7.6,Geante gazeuse
OGLE2-TR-L9 b,1431.0,112556.71,0.0068446267,Geante gazeuse
OGLE-TR-10 b,197.16,87388.75,0.008487337,Geante gazeuse
OGLE-TR-111 b,174.9,71239.309,0.0109514035,Geante gazeuse
OGLE-TR-113 b,400.68,76412.723,0.003832991,Geante gazeuse
OGLE-TR-132 b,375.23999999999995,83893.2,0.0046543465,Geante gazeuse
OGLE-TR-182 b,321.18,78999.43,0.0109514035,Geante gazeuse
OGLE-TR-211 b,327.54,95078.96,0.010130048,Geante gazeuse
OGLE-TR-56 b,442.02,95288.693,0.003285421,Geante gazeuse
Omega Serpentis b,540.6,83893.2,0.75838464,Geante gazeuse
Omicron Coronae Borealis b,477.0,84592.31,0.5141684,Geante gazeuse
Omicron Ursae Majoris b,1303.8,81096.76,4.5,Geante gazeuse
Ophiuchi 11 b,4452.0,76902.1,20000.0,Geante gazeuse
PDS 70 b,954.0,190157.92,119.2,Geante gazeuse
PDS 70 c,636.0,142618.44,227.5,Geante gazeuse
PH1 b,168.858,38520.961,0.37864476,Geante de glace
PH2 b,25440.0,63129.633,0.77344286,Geante gazeuse
Pi Mensae c,3.63,13124.26,0.017248461,Geante de glace
POTS-1 b,734.58,65786.25099999999,0.008761123,Geante gazeuse
Pr0201 b,171.72,88786.97,0.012046544,Geante gazeuse
Pr0211 b,597.8399999999999,83893.2,0.0057494864,Geante gazeuse
Pr0211 c,2477.22,78300.32,13.3,Geante gazeuse
Proxima Centauri b,1.07,6562.13,0.030663928,Super Terre
psi1 Draconis B b,486.54,84592.31,8.5,Geante gazeuse
PSR B0329+54 b,1.97,7772.62,27.8,Super Terre
PSR B1257+12 b,0.02,2153.398,0.06926762,Terrestre
PSR B1257+12 c,4.3,12168.609999999999,0.18206708,Super Terre
PSR B1257+12 d,3.9,11467.800000000001,0.26885694,Super Terre
PSR B1620-26 b,795.0,82494.98,95.0,Geante gazeuse
PSR J2322-2650 b,252.77820000000003,86689.64,0.00082135526,Geante gazeuse
Qatar-10 b,234.048,107872.673,0.0043805614,Geante gazeuse
Qatar-1 b,411.492,79908.273,0.003832991,Geante gazeuse
Qatar-2 b,793.0920000000001,87668.394,0.003559206,Geante gazeuse
Qatar-3 b,1370.58,76622.456,0.0068446267,Geante gazeuse
Qatar-4 b,1939.8,79348.985,0.004928131,Geante gazeuse
Qatar-5 b,1373.76,77391.477,0.007939767,Geante gazeuse
Qatar-6 b,212.424,74245.482,0.009582478,Geante gazeuse
Qatar-7 b,597.8399999999999,118848.7,0.0054757018,Geante gazeuse
Qatar-8 b,117.978,89835.635,0.010130048,Geante gazeuse
Qatar-9 b,378.41999999999996,70540.199,0.0041067763,Geante gazeuse
Rho Coronae Borealis b,332.27819999999997,85990.53,0.10896646,Geante gazeuse
Rho Coronae Borealis c,25.0,33557.28,0.2806297,Geante de glace
Ross 128 b,1.4,7071.81,0.027104722,Super Terre
Ross 458 c,1908.0,87388.75,48780.2,Geante gazeuse
Ross 508 b,4.0,11658.93,0.02956879,Super Terre
ROXs 12 b,5088.0,76202.99,3264.5,Geante gazeuse
ROXs 42 B b,2862.0,78300.32,1968.3,Geante gazeuse
RR Caeli b,1335.6000000000001,81096.76,11.9,Geante gazeuse
SWEEPS-11 b,3084.6,78999.43,0.004928131,Geante gazeuse
SWEEPS-4 b,1208.3999999999999,56627.91,0.011498973,Geante gazeuse
TAP 26 b,527.88,83893.2,0.02956879,Geante gazeuse
Tau Bootis b,1892.1000000000001,79698.54,0.009034907,Geante gazeuse
Tau Ceti e,3.93,11531.51,0.44599587,Super Terre
Tau Ceti f,3.93,11531.51,1.7,Super Terre
Tau Ceti g,1.75,7517.78,0.054757014,Super Terre
Tau Ceti h,1.83,7581.49,0.13524984,Super Terre
Tau Geminorum b,6550.8,75503.88,0.83641344,Geante gazeuse
TCP J05074264+2447555 b,20.0,29432.531,1.1863108,Geante de glace
Teegarden's Star b,1.05,6498.42,0.013415469,Super Terre
Teegarden's Star c,1.11,6625.84,0.031211497,Super Terre
TIC 172900988 b,942.50748,70190.644,0.5489391,Geante gazeuse
TIC 237913194 b,617.556,78090.587,0.04161533,Geante gazeuse
TIC 257060897 b,213.06,104167.39,0.010130048,Geante gazeuse
TOI-1062 b,10.15,14122.022,0.011225188,Super Terre
TOI-1062 c,9.78,19295.436,0.021902807,Geante de glace
TOI-1064 b,13.5,16149.441,0.017522246,Super Terre
TOI-1064 c,2.5,16568.907,0.03340178,Geante de glace
TOI-1075 b,9.95,11410.461,0.0016427105,Super Terre
TOI-1107 b,1065.3,90884.3,0.011225188,Geante gazeuse
TOI-1130 b,12.9,22790.986,0.011225188,Geante de glace
TOI-1130 c,309.73199999999997,104866.5,0.022997946,Geante gazeuse
TOI-1201 b,6.28,15030.865,0.0068446267,Geante de glace
TOI-1227 b,66.462,59703.994,0.07501711,Geante gazeuse
TOI-122 b,7.85,16988.373,0.013963039,Geante de glace
TOI-1231 b,15.4,22790.986,0.066255994,Geante de glace
TOI-1235 b,5.9,10792.474,0.009308693,Super Terre
TOI-1246 b,8.1,18806.059,0.011772759,Geante de glace
TOI-1246 c,8.8,15660.064,0.01615332,Super Terre
TOI-1246 d,5.3,21882.143,0.051197812,Geante de glace
TOI-1246 e,14.8,23560.007,0.10376455,Geante de glace
TOI-1259 A b,140.238,71449.042,0.009582478,Geante gazeuse
TOI-125 b,9.5,16988.373,0.012867898,Geante de glace
TOI-125 c,6.63,17198.106,0.025188226,Geante de glace
TOI-125 d,13.6,18246.771,0.054757014,Geante de glace
TOI-1260 b,8.56,15030.865,0.008487337,Super Terre
TOI-1260 c,13.2,17198.106,0.02053388,Super Terre
TOI-1260 d,11.84,19435.258,0.045448326,Geante de glace
TOI-1266 b,13.5,14751.221,0.029842572,Super Terre
TOI-1266 c,2.2,9938.76,0.05147159,Super Terre
TOI-1268 b,96.45258000000001,56767.732,0.022450376,Geante gazeuse
TOI-1272 b,24.6,25797.159,0.009034907,Geante de glace
TOI-1272 c,26.7,34885.589,0.023819301,Geante de glace
TOI-1278 b,5883.0,76202.99,0.039698835,Geante gazeuse
TOI-1288 b,42.0237,32648.437,0.0073921974,Geante gazeuse
TOI-1296 b,94.764,86060.441,0.010677618,Geante gazeuse
TOI-1298 b,113.208,58795.151,0.0123203285,Geante gazeuse
TOI-132 b,22.4,21322.855,0.0057494864,Geante de glace
TOI-1333 b,753.6600000000001,97595.756,0.012867898,Geante gazeuse
TOI-1338 b,33.0,42715.621,0.2606434,Geante de glace
TOI-1411 b,2.42,8664.560000000001,0.0041067763,Super Terre
TOI-1422 b,9.0,24678.583,0.03559206,Geante de glace
TOI-1431 b,992.1600000000001,104167.39,0.0073921974,Geante gazeuse
TOI-1442 b,1.71,7454.07,0.0010951404,Super Terre
TOI-1452 b,4.82,10652.312,0.030390145,Super Terre
TOI-1478 b,270.618,74105.66,0.027926078,Geante gazeuse
TOI-150.01,798.18,87738.305,0.01615332,Geante gazeuse
TOI-1518 b,731.4,131083.125,0.005201916,Geante gazeuse
TOI-157 b,375.23999999999995,89905.546,0.0057494864,Geante gazeuse
TOI-1601 b,314.82,86619.729,0.01451061,Geante gazeuse
TOI-1634 b,4.91,11404.09,0.0027378509,Super Terre
TOI-163 b,387.96,104097.479,0.011498973,Geante gazeuse
TOI-1670 b,41.34,13124.26,0.030116359,Super Terre
TOI-1670 c,200.34,69002.15699999999,0.111430526,Geante gazeuse
TOI-1685 b,3.78,10830.699999999999,0.0019164955,Super Terre
TOI-1693 b,2.57,8983.109999999999,0.004928131,Super Terre
TOI-1696 b,48.825720000000004,19295.436,0.0068446267,Geante gazeuse
TOI-169 b,251.538,75923.346,0.0062970566,Geante gazeuse
TOI-1710 b,28.3,33277.636,0.06652977,Geante de glace
TOI-1728 b,26.78,31529.861,0.009582478,Geante de glace
TOI-172 b,1723.56,67464.11499999999,0.026009582,Geante gazeuse
TOI-1749 b,57.03012,8855.689999999999,0.006570842,Super Terre
TOI-1749 c,14.0,13506.52,0.0123203285,Geante de glace
TOI-1749 d,15.0,15729.975,0.024640657,Geante de glace
TOI-1759 b,10.8,19575.08,0.051745377,Geante de glace
TOI-1789 b,222.6,100671.84,0.008761123,Geante gazeuse
TOI-178 b,1.5,7339.392,0.005201916,Super Terre
TOI-178 c,4.77,10633.199,0.008761123,Super Terre
TOI-178 d,3.01,16009.619,0.018069815,Geante de glace
TOI-178 e,3.86,14060.796999999999,0.027378507,Geante de glace
TOI-178 f,7.72,14261.844,0.04161533,Super Terre
TOI-178 g,3.94,17897.216,0.056673512,Geante de glace
TOI-1807 b,2.57,8014.718,0.0013689254,Super Terre
TOI-1820 b,731.4,79698.54,0.013415469,Geante gazeuse
TOI-1842 b,68.05199999999999,72707.44,0.026283368,Geante gazeuse
TOI-1860 b,2.27,8346.01,0.003011636,Super Terre
TOI-1899 b,209.88000000000002,80397.65,0.07939767,Geante gazeuse
TOI-201 b,133.56,70470.288,0.14510609,Geante gazeuse
TOI-2025 b,1399.2,78090.587,0.02436687,Geante gazeuse
TOI-206 b,2.24,8282.300000000001,0.0019164955,Super Terre
TOI-2076 b,6.89,15729.975,0.028473647,Geante de glace
TOI-2076 c,12.0,21812.232,0.057494868,Geante de glace
TOI-2076 d,10.5,20134.368,0.09609856,Geante de glace
TOI-2081 b,4.82,12996.84,0.028747434,Super Terre
TOI-2109 b,1596.36,94170.117,0.0019164955,Geante gazeuse
TOI-2136 b,6.37,13952.49,0.02162902,Super Terre
TOI-2158 b,260.76,67114.56,0.023545519,Geante gazeuse
TOI-216.01,178.08,62989.811,0.09445585,Geante gazeuse
TOI-216.02,18.75188,49916.454,0.047091037,Geante de glace
TOI-2180 b,876.0899999999999,70610.11,0.71403146,Geante gazeuse
TOI-2193 A b,298.91999999999996,123742.47,0.0057494864,Geante gazeuse
TOI-2196 b,26.0,21882.143,0.003285421,Geante de glace
TOI-2202 b,311.004,70610.11,0.032580424,Geante gazeuse
TOI-2202 c,117.342,83194.09,0.06762492,Geante gazeuse
TOI-2207 b,203.52,69561.44499999999,0.021902807,Geante gazeuse
TOI-220 b,13.8,18875.97,0.029295003,Geante de glace
TOI-2236 b,502.44,89625.902,0.009582478,Geante gazeuse
TOI-2257 b,5.45,13977.974,0.09637235,Geante de glace
TOI-2260 b,3.26,10321.02,0.0010951404,Super Terre
TOI-2285 b,19.5,11085.539999999999,0.07474332,Super Terre
TOI-237 b,2.67,9174.24,0.014784395,Super Terre
TOI-2406 b,8.96,18316.682,0.008487337,Geante de glace
TOI-2411 b,3.46,10703.279999999999,0.0021902807,Super Terre
TOI-2421 b,105.894,64667.675,0.011772759,Geante gazeuse
TOI-2427 b,3.89,11467.800000000001,0.003559206,Super Terre
TOI-2445 b,2.1,7963.75,0.0010951404,Super Terre
TOI-251 b,318.0,17058.284,0.013415469,Geante de glace
TOI-2567 b,63.918000000000006,68163.22499999999,0.016427105,Geante gazeuse
TOI-2570 b,260.76,85081.687,0.008213553,Geante gazeuse
TOI-257 b,43.884,44673.129,0.050376453,Geante gazeuse
TOI-269 b,8.8,17268.017,0.010130048,Geante de glace
TOI-270 b,1.58,7683.4259999999995,0.009308693,Super Terre
TOI-270 c,6.15,14681.31,0.015605749,Geante de glace
TOI-270 d,4.78,13589.343,0.031211497,Geante de glace
TOI-277 b,7.51,16498.996,0.0109514035,Geante de glace
TOI-3331 A b,721.86,80956.938,0.0054757018,Geante gazeuse
TOI-3362 b,1599.222,79838.362,0.0495551,Geante gazeuse
TOI-3540 A b,375.23999999999995,146813.1,0.008487337,Geante gazeuse
TOI-3629 b,82.68,51734.14,0.010677618,Geante gazeuse
TOI-3693 b,324.36,78579.964,0.024914443,Geante gazeuse
TOI-3714 b,222.6,70610.11,0.006023272,Geante gazeuse
TOI-3757 b,85.34484,74874.681,0.009308693,Geante gazeuse
TOI-3884 b,16.5,37402.385,0.0123203285,Geante de glace
TOI-411 b,3.61,10958.119999999999,0.0109514035,Super Terre
TOI-411 c,7.95,17058.284,0.026283368,Geante de glace
TOI-4137 b,457.91999999999996,84662.221,0.010403832,Geante gazeuse
TOI-421 b,7.17,16708.729,0.014236824,Geante de glace
TOI-421 c,16.42,31739.594,0.044079397,Geante de glace
TOI-431 b,3.07,8154.88,0.0013689254,Super Terre
TOI-431 c,2.83,9492.789999999999,0.013141684,Super Terre
TOI-431 d,9.9,20553.834,0.034223136,Geante de glace
TOI-4342 b,5.76,14122.022,0.015058179,Geante de glace
TOI-4342 c,6.41,15030.865,0.029295003,Geante de glace
TOI-4479 b,8.35,17617.572,0.003285421,Geante de glace
TOI-451 b,4.31,12168.609999999999,0.005201916,Super Terre
TOI-451 c,9.8,19365.347,0.025188226,Geante de glace
TOI-451 d,15.6,25377.693,0.044900753,Geante de glace
TOI-4562 b,731.4,78160.498,0.6162902,Geante gazeuse
TOI-481 b,486.54,69211.89,0.028199865,Geante gazeuse
TOI-500 b,1.42,7428.585999999999,0.0013689254,Super Terre
TOI-5153 b,1036.6799999999998,74105.66,0.05557837,Geante gazeuse
